﻿investor,investee,mount,sentence
0,0,0,不计入交易费用和比特币成本，Square第二季度调整后营收为3.85亿美元
0,0,0,在这一季度中，Square经手的支付交易毛交易额达到了214亿美元
0,0,0,财报发布后，Square股价在美股市场周三盘后的交易中震荡成交，一度下跌2.5%左右，随后回升至基本持平于收盘价的价位
0,0,0,与第一季度相比，Square第二季度来自于大型买家的支付交易额加速增长
0,0,0,Square称，第二季度来自于大型卖家定义为年度销售额达12.5万美元以上的卖家的支付交易额在总交易额中所占比重达50%，相比之下上一季度的占比为47%
0,0,0,对于2018财年第三季度，Square预计调整后营收将在4.07亿美元到4.12亿美元之间，调整后每股收益将在8美分到10美分之间
0,0,0,相比之下，分析师平均预期Square第三季度调整后每股收益将达13美分
0,0,0,在召开财报电话会议之前，Square首席财务官萨拉·弗里亚尔SarahFriar在接受采访时表示，该公司仍在三个主要的关注领域中进行投资，分别是全渠道商务、金融服务和国际扩张
0,0,0,弗里亚尔称，Square正在为未来的增长进行投资，但同时恪守财务纪律
0,0,0,她还说道，Square将全年EBITDA即未计入利息、税项、折旧及摊销的盈利预期维持在2.4亿美元到2.5亿美元之间不变，并表示该公司在第三季度中通常会面临季节性因素的影响
0,0,0,与此同时，Square还将全年每股收益预期维持在42美分到46美分不变
0,0,0,野村极讯分析师丹·多勒夫DanDolev表示，他对Square的业绩展望并不感到失望
0,0,0,多勒夫在一份客户报告中写道
0,0,0,投资者是否该感到担心
0,0,0,我们觉得不必，因为管理层仍在重点致力于通过投资和创新活动来让终端价值变得最大化
0,0,0,他将Square的股票评级设定为买入，目标股价为82美元
0,0,0,国际扩张仍是Square关注的焦点，该公司目前在美国、加拿大、英国、日本和澳大利亚市场上提供其产品
0,0,0,弗里亚尔称，Square正在美国以外市场上为其产品打造知名度，并正在采取市场开发行动，试图说服企业相信他们应该开始接受基于卡片的支付交易
0,0,0,她说道，对于Square的国际发展计划而言，英国尤其是个焦点地区
0,0,0,另外，弗里亚尔还谈到了Square的Cash应用，这个应用的使用量在第二季度中有所上升
0,0,0,这个季度里，客户在Cash预付卡上总共花费了2.5亿美元
0,0,0,Square还称，该公司在第二季度中获得了3700万美元的比特币收入，并因其为Cash应用的用户提供买卖比特币的服务而招来了3660万美元的比特币成本
0,0,0,在过去12个月时间里，Square股价累计上涨了149%，相比之下同期标普500指数上涨14%
0,0,0,编译/瑞雪
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯作者/管艺雯8月1日晚间消息，拼多多在上市第五个交易日盘中暴跌16%，已跌破发行价19美元
0,0,0,今日上午，国家市场监管总局网监司称高度重视媒体反映的拼多多平台上销售侵权假冒商品等问题，已经要求上海市工商局约谈平台经营者，并要求上海市和其他相关地方工商、市场监管部门，对媒体反映的以及消费者、商标权利人投诉举报的拼多多平台上销售山寨产品、傍名牌等问题，认真开展调查检查，不管是第三方平台还是平台内经营者，只要构成违法，都将依法严肃处理
0,0,0,今日下午，拼多多发表声明回应称，将全力配合工商、市场监管部门开展调查，进一步严厉打击平台上侵权假冒商品，努力达到社会和广大消费者的期望
,,,;;;;;;;;;;
0,0,0,新浪美股讯彭博消息，腾讯控股股价继续下挫，使得依然乐观的分析师目标价越来越遥不可及
0,0,0,对于利润的担忧再加上全球科技股重挫，拖累腾讯股价仅在本周就下跌了8%
0,0,0,截至香港时间周四13:05，这家中国互联网巨头股价报342.80港元，为10个月以来的最低水平
0,0,0,而51位分析师的平均目标价是511.62港元
0,0,0,尽管数名分析师上个月下调了目标价，但仍比当前股价高出约50%
0,0,0,自14年前登录香港市场以来，腾讯股价只有两年是下跌的
0,0,0,该股在2017年攀升了114%，然后在今年1月创下历史新高
0,0,0,然而其光芒随后迅速暗淡下去，这一总部位于深圳的公司市值蒸发了约1600亿美元
0,0,0,除了对整个科技行业的担忧之外，随着投资者削减了这一最分散、流动性最强的股票的风险敞口，腾讯很容易受到香港市场普跌的影响
0,0,0,而且对其利润率不断下滑的担忧也有所加剧
0,0,0,摩根大通本周将该股目标价下调4%至480港元，称短期内腾讯的游戏收入可能疲软
0,0,0,摩根大通在报告中称，在第二季度业绩公布之后，明年的业绩前景可能会改善
0,0,0,腾讯定于8月15日发布财报，分析师预计其第二季度利润增速将降至2012年以来最低
0,0,0,至少有11家机构于7月份下调了腾讯目标价，其中包括瑞信集团和摩根士丹利
0,0,0,尽管如此，彭博跟踪的所有51家机构都对腾讯股票维持了相当于买进的建议
,,,;;;;;;;;;;
0,0,0,腾讯科技讯8月2日消息，截至10点04分，乐视网股价报2.4元，跌6.98%，市值为95.75亿元
0,0,0,乐视网盘中跌近7%，市值已跌破100亿元
0,0,0,在前复权情况下，其当前股价较2015年5月的44.7元历史最高价，已跌去94.5%
0,0,0,消息面上，2018年上半年，乐视公司预计亏损范围110，514.08万元~111，014.08万元
0,0,0,经初步测算，预计公司至2018年6月30日归属于上市公司股东的净资产为负，报告期内公司业绩同比大幅下滑，亏损严重2018年半年度业绩预告相关的财务数据未经注册会计师审计
,,,;;;;;;;;;;
0,0,0,网易科技讯8月2日消息，据CNBC报道，在发布了强劲的第三财季财报后，苹果股价周三上涨近6%，但该公司收盘时的市值仍略低于人们高度预期的1万亿美元
0,0,0,苹果股价收于201.50美元，略低于盘中高点201.76美元
0,0,0,此前，股东始终期望苹果股价能达到203.45美元，以使苹果成为首家市值达到1万亿美元的美国上市公司
0,0,0,不过，这家科技巨头周三晚些时候宣布了一项调整后的未偿股票数量，将达到1万亿美元市值的门槛提高至每股207.05美元
0,0,0,苹果第三季度旗舰手机销量略低于华尔街预期，但平均零售价格超过了预期
0,0,0,该公司的每股收益和来自不断增长的软件和服务部门的收入也超过了分析师预期
0,0,0,华尔街对苹果财报大体持乐观态度，许多人认为苹果将坚持这种趋势
0,0,0,摩根士丹利MorganStanley和加拿大皇家银行资本RBCCapital的分析师都指出，苹果正稳步逼近1万亿美元市值
0,0,0,加拿大皇家银行分析师在一份报告中写道
0,0,0,苹果的叙述正转向他们的能力，即尽管iPhone销量平平，但通过股票回购实现了每股收益增长，他们仍能保持中位数的销售增长
0,0,0,小睡90天，然后踏上1万亿美元市值之路
0,0,0,截至周三收盘，苹果股价在2018年和过去12个月分别增长了19%和34%
0,0,0,对于股神沃伦·巴菲特WarrenBuffett来说，苹果股价上涨绝对是个好消息
0,0,0,FactSet的数据显示，截至今年3月底，这位伯克希尔哈撒韦公司BerkshireHathaway的奥马哈先知OracleofOmaha共持有2.396亿股苹果股票
0,0,0,鉴于周三该股上涨了11.21美元，如果巴菲特自那以来没有卖出过股票，那么该公司的苹果股票价值将上涨约27亿美元
0,0,0,今年5月份，巴菲特接受采访时，揭示了他更喜欢投资苹果股票的原因
0,0,0,他说
0,0,0,我显然喜欢苹果，我们购买了该公司5%的股份
0,0,0,实际上，我想拥有它百分之百的股份
0,0,0,我们非常喜欢他们的经济活动，也喜欢他们的管理和思维方式
0,0,0,素有华尔街估值院长之称的纽约大学斯特恩商学院SternSchoolofBusiness金融学教授埃斯瓦斯·达莫达兰AswathDamodaran认为，即使苹果市值接近1万亿美元，该股仍然是相当不错的投资选择
0,0,0,他说
0,0,0,我认为苹果股票的价值是合理的
0,0,0,如果你看看他们拥有的现金量，你把它们从组合中剔除，他们实际上并没有达到那么高的市盈率
0,0,0,达莫达兰还称
0,0,0,所以我认为，与其他科技股不同，苹果股票的价值相对于未来收益而言相当丰厚，但它仍是一只价格合理的股票
0,0,0,苹果股价在早盘交易中触及每股200美元的关口，目前只差几个百分点就可达到1万亿美元市值，这是美国上市公司从未有过的成绩
0,0,0,达莫达兰指出
0,0,0,这是一台提款机，但不会是一家高增长的公司，那样的日子已经过去了
0,0,0,苹果是史上最伟大的提款机，我要再说一遍，因为它是一家公司，它总是不停地吐出现金
0,0,0,我的意思是，企业都希望自己能有苹果的‘问题’
0,0,0,苹果周二表示，第三季度末其手头有2437亿美元现金
0,0,0,单是现金储备就超过了标普500指数中484家公司的市值，其中包括英特尔Intel和AT&T
0,0,0,该公司的市盈率为14.9倍，高于标普500指数15.9倍的预期市盈率
0,0,0,达莫达兰说
0,0,0,我认为，只要你能认清现实，你会发现，你正在购买一家低增长公司的股票，而这家公司未来几年将疯狂地抛出现金，所以我认为你的投资将会得到相当不错的回报
0,0,0,小小
,,,;;;;;;;;;;
0,0,0,腾讯科技讯8月2日，小米集团股价跳水，盘中股价一度跌破17港元发行价，盘中最低16.96港元，跌幅近5%，市值3834亿港元，距离7月9日上市敲钟不足一个月的时间
0,0,0,7月9日，小米正式登陆港交所，交易首日开盘价16.6港元，收盘报16.8港元，较17港元发行价下跌1.18%
0,0,0,开盘后破发的小米，临近午盘股价一度站上发行价，达到17港元
0,0,0,以开盘价计算，小米市值超470亿美元
0,0,0,雷军个人财富达到124亿美元，全球排名第115
0,0,0,小米在港交所上市之后，雷军等小米高管身家大幅增加
0,0,0,据AI财经社此前查阅福布斯实时富豪榜发现，截至7月13日上午，雷军以180亿美元身家，排名第62位
0,0,0,7月13日开盘，小米集团开盘股价19.6港元/股，截止上午10点，报20.45港元/股，上涨6.18%，小米总市值超5000亿港元
0,0,0,此前，截至7月12日晚，雷军以177亿美元身家超过三星集团掌门人李健熙，排名第66位
0,0,0,根据招股书披露，按照雷军持股比例31.41%计算，雷军身家已至180亿美元
0,0,0,小米高管团队中，小米联合创始人、总裁林斌持股比例最高，为13.33%
0,0,0,小米联合创始人、品牌战略官黎万强持股3.24%
0,0,0,而据了解，目前小米共有7000名员工持有股票或期权
0,0,0,据福布斯实时富豪榜显示，目前雷军身家已超越百度李彦宏的120亿美元、京东刘强东的108亿美元，顺丰王卫的173亿美元，网易丁磊的159亿美元
0,0,0,而排在其前面的还有美的何享健、碧桂园的杨惠妍、万达的王健林等
,,,;;;;;;;;;;
1,1,0,新浪科技讯北京时间8月2日下午消息，东南亚网约车服务巨头Grab在六月获得日本丰田10亿美元融资之后，再次得到OppenheimerFunds、PingAnCapital和LightspeedVenturePartners三家机构的10亿美元投资
0,0,1,融资金额总计达到20亿美元，这笔资金将主要用于印度尼西亚地区
0,1,0,与此同时，这笔资金还将帮助Grab展开与位于雅加达的竞争对手Go-Jek之间的竞争
0,1,0,Grab宣布将投资5亿美元进军新加坡、泰国、越南和菲律宾市场
0,0,0,今年早些时候，成立6年的Grab收购了东南亚地区的Uber，并将业务拓展至支付和杂货配送，以期打造一个可以解决数百万用户日常需求的移动平台
0,0,0,目前Grab在全球8个国家的225个城市拥有700多万名司机、代理商和商家，应用下载超过1亿次
0,0,0,据知情人士透露，Go-Jek的现有投资者也为其提供了至少10亿美元的新投资，他们迫切期待Go-Jek在海外市场拓宽业务
0,1,0,丰田在六月投资Grab成为了网约车领域内汽车制造商有史以来进行的最大手笔投资
